ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000001228,-0.901470373695085,0.0878687828877278,Not Significant
ENSMUSG00000001229,-0.12862648078434,0.158043856482833,Not Significant
ENSMUSG00000001240,0.141376993481128,0.645958094816998,Not Significant
ENSMUSG00000001247,0.0112517210106708,0.991379600140261,Not Significant
ENSMUSG00000001248,0.108078329717189,0.406209206245414,Not Significant
ENSMUSG00000001249,0.200509686049819,0.400855327282788,Not Significant
ENSMUSG00000001270,-0.283354104651474,0.331602597748038,Not Significant
ENSMUSG00000001280,0.115160871368473,0.376965686239545,Not Significant
ENSMUSG00000001281,-0.452307496039715,0.367978344230859,Not Significant
ENSMUSG00000001285,0.0252918594491443,0.918053737069896,Not Significant
ENSMUSG00000001288,0.047461331880646,0.927869718415915,Not Significant
ENSMUSG00000001289,-0.042233152177681,0.836338147132633,Not Significant
ENSMUSG00000001300,0.0941133714329471,0.808903061074188,Not Significant
ENSMUSG00000001305,-0.12730035821112,0.40236184388388,Not Significant
ENSMUSG00000001313,0.241698146056025,0.505844056106481,Not Significant
ENSMUSG00000001323,-0.0078165966986168,0.977658125412116,Not Significant
ENSMUSG00000001333,-0.234525839938671,0.0030274916845318,Significant
ENSMUSG00000001334,-0.529022029380827,7.89974089550612e-17,Significant
ENSMUSG00000001348,-1.21296437256697,0.495320886734734,Not Significant
ENSMUSG00000001349,-0.308449855585944,0.740026019677191,Not Significant
ENSMUSG00000001366,0.0125379048359845,0.938053087154087,Not Significant
ENSMUSG00000001376,0.149865862003959,0.384266995484181,Not Significant
ENSMUSG00000001380,0.0245082878822769,0.884560499134334,Not Significant
ENSMUSG00000001383,0.0550194145467507,0.755674209564508,Not Significant
ENSMUSG00000001403,-0.11730994977851,0.759774627335993,Not Significant
ENSMUSG00000001415,-0.135000381223756,0.159247943747804,Not Significant
ENSMUSG00000001416,-0.125544583035017,0.302055492085828,Not Significant
ENSMUSG00000001418,0.0820092356597793,0.686444595233585,Not Significant
ENSMUSG00000001419,-0.0651870537251789,0.413267566517423,Not Significant
ENSMUSG00000001420,0.125641605802672,0.89377832259962,Not Significant
ENSMUSG00000001424,0.0523858229824783,0.669217585422944,Not Significant
ENSMUSG00000001435,0.261076509869421,0.268784474624454,Not Significant
ENSMUSG00000001436,-0.0656480738668788,0.875536783710393,Not Significant
ENSMUSG00000001440,-0.10174935220613,0.0161473902358152,Significant
ENSMUSG00000001441,-0.129661006098981,0.0553218497636038,Not Significant
ENSMUSG00000001444,-0.0002936599904756,0.999695861175315,Not Significant
ENSMUSG00000001445,-0.0319930667760061,0.843349673299817,Not Significant
ENSMUSG00000001467,-0.220381676590077,0.177397763350824,Not Significant
ENSMUSG00000001472,0.220416321344224,0.0387193924640881,Significant
ENSMUSG00000001473,-0.571541102878746,0.0001809435581897,Significant
ENSMUSG00000001482,-0.0626081750300373,0.540884675716866,Not Significant
ENSMUSG00000001493,-0.153728608437546,0.771701020519294,Not Significant
ENSMUSG00000001497,-0.498778900548004,0.522292406324236,Not Significant
ENSMUSG00000001506,-0.602477994931072,0.371171237992113,Not Significant
ENSMUSG00000001507,0.0483468676963983,0.864334786741877,Not Significant
ENSMUSG00000001508,0.0023769659819384,0.990634794663206,Not Significant
ENSMUSG00000001517,0.0076523111486944,0.995502809102548,Not Significant
ENSMUSG00000001518,-0.0501045421273928,0.760275714666916,Not Significant
ENSMUSG00000001520,0.294174791656153,0.47850640400938,Not Significant
ENSMUSG00000001521,0.0299716316142799,0.893020491047736,Not Significant
ENSMUSG00000001524,-0.0756381382880337,0.647298536987942,Not Significant
ENSMUSG00000001525,0.0020520869289362,0.99306165183278,Not Significant
ENSMUSG00000001542,-0.5982637474969,0.0603287649435574,Not Significant
ENSMUSG00000001552,-0.038356506534861,0.76955844223098,Not Significant
ENSMUSG00000001555,0.224600610215031,0.418919212578066,Not Significant
ENSMUSG00000001569,0.0460031825534265,0.888855669754873,Not Significant
ENSMUSG00000001576,-0.191990620252117,0.0065530039540572,Significant
ENSMUSG00000001604,0.0219828002508508,0.916761492191658,Not Significant
ENSMUSG00000001627,-0.702106185038366,9.71365984198067e-10,Significant
ENSMUSG00000001630,0.0139707682852428,0.953877492267355,Not Significant
ENSMUSG00000001632,0.0647129234978553,0.656613691592548,Not Significant
ENSMUSG00000001642,-0.118154835330431,0.335055398939395,Not Significant
ENSMUSG00000001656,-0.429871411228869,0.0001668830035561,Significant
ENSMUSG00000001657,0.0826777027842524,0.833995375202691,Not Significant
ENSMUSG00000001661,0.0313131877782155,0.913864199379488,Not Significant
ENSMUSG00000001663,-0.0645828738576924,0.864913990733755,Not Significant
ENSMUSG00000001665,0.185644303668843,0.702037007682235,Not Significant
ENSMUSG00000001666,-0.338769490091113,0.029549028287225,Significant
ENSMUSG00000001674,0.0420555733819382,0.84022787960774,Not Significant
ENSMUSG00000001687,-0.154482311031848,0.197910816691135,Not Significant
ENSMUSG00000001700,-0.04274512184456,0.887139523569472,Not Significant
ENSMUSG00000001707,-0.0070210220654737,0.983800357702915,Not Significant
ENSMUSG00000001729,-0.122361726731144,0.185317944760692,Not Significant
ENSMUSG00000001739,0.32385671119916,0.16299856177889,Not Significant
ENSMUSG00000001741,0.4362386616764,0.198157028358418,Not Significant
ENSMUSG00000001750,-0.0014930617002946,0.997767634314587,Not Significant
ENSMUSG00000001751,0.188337323447918,0.320361232236231,Not Significant
ENSMUSG00000001755,0.0552720575240907,0.82078038821035,Not Significant
ENSMUSG00000001761,0.132977620211071,0.592370712776123,Not Significant
ENSMUSG00000001763,-0.334541803399241,0.143646761334612,Not Significant
ENSMUSG00000001767,0.0715219727165927,0.639371211434657,Not Significant
ENSMUSG00000001768,-0.127159147746125,0.559535656291049,Not Significant
ENSMUSG00000001774,-0.137497288214245,0.406610339848348,Not Significant
ENSMUSG00000001783,0.0835308341081506,0.45958975928532,Not Significant
ENSMUSG00000001785,0.0695915776851431,0.712668374313824,Not Significant
ENSMUSG00000001786,-0.04212023605653,0.824926253450196,Not Significant
ENSMUSG00000001794,-0.0511075996729525,0.495008458830455,Not Significant
ENSMUSG00000001802,-0.146334409712329,0.523795119326603,Not Significant
ENSMUSG00000001829,0.0029305646619005,0.988677613922492,Not Significant
ENSMUSG00000001833,-0.0625908558204867,0.480034468689999,Not Significant
ENSMUSG00000001844,0.0309176980683948,0.895363631406682,Not Significant
ENSMUSG00000001847,0.0417990068345745,0.562459689480525,Not Significant
ENSMUSG00000001855,-0.0203666428506013,0.959347790084665,Not Significant
ENSMUSG00000001864,-0.432072143416035,0.504967438363503,Not Significant
ENSMUSG00000001865,-0.189200097098993,0.615614206112861,Not Significant
ENSMUSG00000001870,-0.0672337482983464,0.723084986870855,Not Significant
ENSMUSG00000001891,0.0188043788719231,0.926114421383069,Not Significant
ENSMUSG00000001909,0.124054344363413,0.567900798820805,Not Significant
ENSMUSG00000001910,-0.232336822786789,0.0084359517327049,Significant
ENSMUSG00000001911,-0.137756825700672,0.0316877240874806,Significant
ENSMUSG00000001918,0.322435696107456,0.0615342887515708,Not Significant
ENSMUSG00000001924,-0.0169794631159844,0.864016133290209,Not Significant
ENSMUSG00000001930,0.0685248832350587,0.778331534105763,Not Significant
ENSMUSG00000001942,0.0582465801085398,0.835814915558878,Not Significant
ENSMUSG00000001943,0.185876939741101,0.642766797512481,Not Significant
ENSMUSG00000001946,0.0046109882423002,0.986537311840321,Not Significant
ENSMUSG00000001948,0.149502785439197,0.690811321774432,Not Significant
ENSMUSG00000001962,-0.044863483231175,0.832417837157961,Not Significant
ENSMUSG00000001964,-0.105630381098309,0.421168719891577,Not Significant
ENSMUSG00000001983,-0.0423836583083532,0.786719611145501,Not Significant
ENSMUSG00000001986,-0.21851534695258,0.601365946589306,Not Significant
ENSMUSG00000001995,-0.416923541195482,1.7564829927126e-06,Significant
ENSMUSG00000001998,0.188039943028134,0.0034689287342909,Significant
ENSMUSG00000001999,-0.0778560766405591,0.710884266435557,Not Significant
ENSMUSG00000002006,0.306080866593831,0.379338286051193,Not Significant
ENSMUSG00000002007,-0.116348634154482,0.501849817876256,Not Significant
ENSMUSG00000002010,-0.0392852364440318,0.799077903096152,Not Significant
ENSMUSG00000002012,0.314484640331975,0.264272419459815,Not Significant
ENSMUSG00000002014,-0.0795604041319208,0.682421707176765,Not Significant
ENSMUSG00000002015,-0.04025801244726,0.812662051177678,Not Significant
ENSMUSG00000002017,-0.0934239972489238,0.465718079618441,Not Significant
ENSMUSG00000002020,-0.65004856089621,0.525713111079332,Not Significant
ENSMUSG00000002028,-0.0412122206584175,0.797339181188112,Not Significant
ENSMUSG00000002031,-0.118968262281141,0.650282083494809,Not Significant
ENSMUSG00000002032,-0.124557002284008,0.603040076604881,Not Significant
ENSMUSG00000002043,-0.0740967811226911,0.902644042999164,Not Significant
ENSMUSG00000002052,0.123875476147609,0.0651772432418168,Not Significant
