ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000038550,2.20416200445129,2.37144929741995e-08,Up-regulated
ENSMUSG00000040152,-1.20187524433342,7.33257044281153e-16,Down-regulated
ENSMUSG00000040485,-1.33797659529119,1.31242397040084e-07,Down-regulated
ENSMUSG00000042622,-1.357632799631,0.0188554194130626,Down-regulated
ENSMUSG00000043415,-1.72607756118789,6.22191066614672e-06,Down-regulated
ENSMUSG00000045102,-1.38671389623048,0.0248723015191735,Down-regulated
ENSMUSG00000046159,1.2967718884048,0.0181880978575924,Up-regulated
ENSMUSG00000046598,-1.39970660937673,1.91734989193914e-17,Down-regulated
ENSMUSG00000046828,-1.83775088611968,4.22277625394548e-06,Down-regulated
ENSMUSG00000047205,-1.14144128697213,4.6172587372155503e-10,Down-regulated
ENSMUSG00000048148,1.03042697669552,1.678033972506e-09,Up-regulated
ENSMUSG00000049303,-1.49992391436539,4.04288298975001e-05,Down-regulated
ENSMUSG00000052776,-1.67547976289442,0.0041278087417983,Down-regulated
ENSMUSG00000052837,-1.36180276075159,0.004255973688059,Down-regulated
ENSMUSG00000053963,1.50759503229628,1.5754223876166102e-09,Up-regulated
ENSMUSG00000054204,-1.16450364111044,0.001945327491764,Down-regulated
ENSMUSG00000055116,-1.10415446584509,5.20875939491119e-14,Down-regulated
ENSMUSG00000055866,1.60590490591019,4.17512807653387e-13,Up-regulated
ENSMUSG00000056749,-1.42142691651038,8.483233670355151e-47,Down-regulated
ENSMUSG00000057346,-2.21475477963971,0.0219369430069523,Down-regulated
ENSMUSG00000058589,-1.28116510014428,0.0367164277274494,Down-regulated
ENSMUSG00000059824,2.21104802799144,1.47983933631555e-16,Up-regulated
ENSMUSG00000062151,-1.0571720154749,0.002518331212798,Down-regulated
ENSMUSG00000062510,1.38250057510758,0.0173729995190201,Up-regulated
ENSMUSG00000066170,-1.0215775985444,3.2764547311443204e-09,Down-regulated
ENSMUSG00000067279,-1.18891280464319,3.48105585341919e-06,Down-regulated
ENSMUSG00000069763,-1.10232098745577,0.0009454072381994,Down-regulated
ENSMUSG00000072676,1.35489359271182,0.0374021876100567,Up-regulated
ENSMUSG00000073730,-1.26335328759815,0.0002194870545423,Down-regulated
ENSMUSG00000076617,-1.25683843250277,0.0001014823205498,Down-regulated
ENSMUSG00000078249,-5.33529484481364,8.60443233628215e-06,Down-regulated
ENSMUSG00000079362,-1.29203569992713,0.0178827520474168,Down-regulated
ENSMUSG00000079620,1.06363154021251,6.87403404576187e-06,Up-regulated
ENSMUSG00000085272,-1.72195055702061,8.17138020500139e-10,Down-regulated
ENSMUSG00000086645,-1.28283322496379,0.0046371873637233,Down-regulated
ENSMUSG00000086652,-1.07988209470164,0.0323603934814615,Down-regulated
ENSMUSG00000087242,-1.0803091595394,0.000347536296627,Down-regulated
ENSMUSG00000090877,-1.09822299483962,9.15981475858297e-05,Down-regulated
ENSMUSG00000091971,-1.15504011773419,0.0006785835833801,Down-regulated
ENSMUSG00000096553,-1.75284195975885,0.0003006915432343,Down-regulated
ENSMUSG00000096957,1.09244824307366,0.0032616502519601,Up-regulated
ENSMUSG00000097286,-1.08181398224434,0.0006664988071964,Down-regulated
ENSMUSG00000097960,1.34342387028611,1.70094854316403e-11,Up-regulated
ENSMUSG00000099906,-2.55285861758314,1.34930604167916e-12,Down-regulated
ENSMUSG00000101365,-1.14131620900342,0.0361793323315065,Down-regulated
ENSMUSG00000102380,-1.16128280737128,0.0007618834763654,Down-regulated
ENSMUSG00000102676,-1.01944093432716,4.066843202426211e-09,Down-regulated
ENSMUSG00000104690,-6.66991462493528,0.0089214735266098,Down-regulated
ENSMUSG00000104713,-1.6090477079662,3.4957294394478e-07,Down-regulated
ENSMUSG00000105096,-2.20331498308276,5.56106935153974e-13,Down-regulated
ENSMUSG00000105442,-1.92390439568379,0.0134257735197,Down-regulated
ENSMUSG00000105622,-2.11190643229456,0.0028568955887699,Down-regulated
ENSMUSG00000105762,-1.23809210176745,0.0182865532395601,Down-regulated
ENSMUSG00000106279,-6.66991462493528,0.0089214735266098,Down-regulated
ENSMUSG00000106729,-1.06754258688327,0.0101276935747792,Down-regulated
ENSMUSG00000108200,1.04924748766981,0.0001350534527996,Up-regulated
ENSMUSG00000108854,-1.25065391505811,0.0111007896528311,Down-regulated
ENSMUSG00000110496,2.61386749825982,1.28424705053797e-07,Up-regulated
ENSMUSG00000110588,-2.15091768302296,1.19395520016053e-06,Down-regulated
ENSMUSG00000111409,-1.13137019783457,0.0007681733309868,Down-regulated
ENSMUSG00000112739,-1.37897248176865,9.88050378336579e-06,Down-regulated
ENSMUSG00000113121,-1.17338142823634,0.004914814239119,Down-regulated
ENSMUSG00000113737,-1.42737857453421,0.0048686871089539,Down-regulated
ENSMUSG00000113940,-1.27084025045636,6.02524154492643e-06,Down-regulated
ENSMUSG00000114618,-1.00592420541674,0.0001668830035561,Down-regulated
ENSMUSG00000117713,-2.55950476314057,4.2922147176230703e-10,Down-regulated
ENSMUSG00000118163,-1.19276173143322,0.0031840647426186,Down-regulated
