ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000001964,0.049579808549368,0.901675252766058,Not Significant
ENSMUSG00000001983,-0.113511601906911,0.810226670186672,Not Significant
ENSMUSG00000001985,0.518588304225471,0.799452956442531,Not Significant
ENSMUSG00000001986,0.10295032389313,0.950706672331309,Not Significant
ENSMUSG00000001995,-0.275549702373423,0.465742596166799,Not Significant
ENSMUSG00000001998,0.104145558613447,0.756128460543086,Not Significant
ENSMUSG00000001999,-0.076096938718562,0.899184261727766,Not Significant
ENSMUSG00000002006,0.0603983313451977,0.966519151938082,Not Significant
ENSMUSG00000002007,-0.106879713777075,0.794640901470212,Not Significant
ENSMUSG00000002010,-0.0752126506663673,0.912914555882147,Not Significant
ENSMUSG00000002012,0.181157389612434,0.87079131859378,Not Significant
ENSMUSG00000002014,0.0399080787881781,0.956463295941966,Not Significant
ENSMUSG00000002015,0.0382576721100839,0.932993562073794,Not Significant
ENSMUSG00000002017,0.11873248725725,0.630901926560467,Not Significant
ENSMUSG00000002020,0.102117991511059,0.980712466838265,Not Significant
ENSMUSG00000002028,0.198716503939687,0.16654330038317,Not Significant
ENSMUSG00000002031,0.200132003197815,0.690405466925594,Not Significant
ENSMUSG00000002032,-0.596435032440227,0.0312746548456211,Significant
ENSMUSG00000002043,0.0744558796972787,0.96908277607591,Not Significant
ENSMUSG00000002052,0.113469535453812,0.350520739116265,Not Significant
ENSMUSG00000002055,-0.0073058311395614,0.999204904455883,Not Significant
ENSMUSG00000002058,-0.372960581259414,0.494266561216639,Not Significant
ENSMUSG00000002059,0.20331023217714,0.901675252766058,Not Significant
ENSMUSG00000002064,0.110093116269381,0.718905549964915,Not Significant
ENSMUSG00000002083,0.70280458694337,0.172526309770468,Not Significant
ENSMUSG00000002102,-0.0194476938761043,0.980400968778844,Not Significant
ENSMUSG00000002103,0.116176136671081,0.71527503570917,Not Significant
ENSMUSG00000002104,-0.0818123969378338,0.913859285239827,Not Significant
ENSMUSG00000002105,0.0159689902137445,0.981678614609228,Not Significant
ENSMUSG00000002107,0.0917320166915833,0.876250785951522,Not Significant
ENSMUSG00000002108,-0.0442976972440425,0.966825925363457,Not Significant
ENSMUSG00000002109,0.0885400111134861,0.943866474305063,Not Significant
ENSMUSG00000002111,-0.358474732613493,0.864185748623527,Not Significant
ENSMUSG00000002129,-0.190352531718399,0.210753499967634,Not Significant
ENSMUSG00000002147,0.106753141953938,0.817887365260724,Not Significant
ENSMUSG00000002204,-0.347409281567035,0.816033880961752,Not Significant
ENSMUSG00000002205,-0.106681862156291,0.71527503570917,Not Significant
ENSMUSG00000002210,-0.0342481067658413,0.966519151938082,Not Significant
ENSMUSG00000002221,-0.114785640566081,0.87699215968178,Not Significant
ENSMUSG00000002222,0.0608305900029174,0.907561262180889,Not Significant
ENSMUSG00000002227,-0.287765170287285,0.816033880961752,Not Significant
ENSMUSG00000002228,-0.0662790441524296,0.892598019083008,Not Significant
ENSMUSG00000002233,0.0074101188681231,0.994776034448824,Not Significant
ENSMUSG00000002249,0.0196572181938199,0.981962152267626,Not Significant
ENSMUSG00000002250,-0.18073304125694,0.636646572391207,Not Significant
ENSMUSG00000002257,0.336703242185019,0.857312820369446,Not Significant
ENSMUSG00000002265,0.0381463568133032,0.980400968778844,Not Significant
ENSMUSG00000002266,-0.462938899378308,0.224391405603287,Not Significant
ENSMUSG00000002274,-0.187952160885818,0.778233941847646,Not Significant
ENSMUSG00000002279,-0.0707079235583031,0.932993562073794,Not Significant
ENSMUSG00000002280,-0.141514808250164,0.59520642371589,Not Significant
ENSMUSG00000002289,0.155804599226994,0.973216483632202,Not Significant
ENSMUSG00000002297,0.633939254247929,0.426425000125258,Not Significant
ENSMUSG00000002307,0.127396361090816,0.661065175357755,Not Significant
ENSMUSG00000002308,-0.209595973076775,0.651183096769958,Not Significant
ENSMUSG00000002319,0.0291098502493785,0.972983913370564,Not Significant
ENSMUSG00000002320,0.0194442757855511,0.980573715274155,Not Significant
ENSMUSG00000002325,-0.27642835223571,0.509609359611718,Not Significant
ENSMUSG00000002326,0.0472471097731172,0.980712466838265,Not Significant
