ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000001036,-0.0056390200193173,0.98662270461864,Not Significant
ENSMUSG00000001039,-0.0007837707993739,0.998513004083523,Not Significant
ENSMUSG00000001052,0.0023788793882496,0.995482241957519,Not Significant
ENSMUSG00000001053,0.0341417621233355,0.929506981355494,Not Significant
ENSMUSG00000001054,0.0040678824346541,0.986196886572127,Not Significant
ENSMUSG00000001056,0.142356444353432,0.582515571026124,Not Significant
ENSMUSG00000001062,0.0462284556935723,0.859190696128945,Not Significant
ENSMUSG00000001065,-0.0100183852144922,0.987663270250124,Not Significant
ENSMUSG00000001082,-0.054262317783287,0.884424017194035,Not Significant
ENSMUSG00000001089,0.0832552322410521,0.5063266003163,Not Significant
ENSMUSG00000001095,0.459112564928984,0.170220117012337,Not Significant
ENSMUSG00000001098,0.0110884501363936,0.979357172721832,Not Significant
ENSMUSG00000001100,0.0253735936643325,0.877563420349904,Not Significant
ENSMUSG00000001103,-0.0858781858089768,0.745564872188993,Not Significant
ENSMUSG00000001105,-0.0001785245975264,0.9994187164181,Not Significant
ENSMUSG00000001119,0.183170289039063,0.702281337646735,Not Significant
ENSMUSG00000001120,-0.0591488895277127,0.816279729282374,Not Significant
ENSMUSG00000001123,-0.105562623046557,0.87867391970005,Not Significant
ENSMUSG00000001127,-0.11273368929628,0.505352304983933,Not Significant
ENSMUSG00000001128,-0.26866516420982,0.663785335996683,Not Significant
ENSMUSG00000001131,-0.433144957312156,0.460551245186911,Not Significant
ENSMUSG00000001134,0.0569702471960713,0.913330478434962,Not Significant
ENSMUSG00000001138,0.0886614977439279,0.745564872188993,Not Significant
ENSMUSG00000001143,-0.0350937985169503,0.881962250807612,Not Significant
ENSMUSG00000001150,-0.0392586718924549,0.785287347874117,Not Significant
ENSMUSG00000001151,0.164486466786191,0.372451338872572,Not Significant
ENSMUSG00000001156,-0.0674080016818964,0.707553710061676,Not Significant
ENSMUSG00000001157,-0.0831162881908675,0.793073135937604,Not Significant
ENSMUSG00000001158,0.039214001908714,0.820971917788321,Not Significant
ENSMUSG00000001166,-0.329810471671317,0.484021374363598,Not Significant
ENSMUSG00000001173,-0.114822216184317,0.314707442669014,Not Significant
ENSMUSG00000001175,-0.0362870631392121,0.885375464044243,Not Significant
ENSMUSG00000001211,-0.0635118723352798,0.762947913989279,Not Significant
ENSMUSG00000001227,-0.127107796654259,0.525265063788985,Not Significant
ENSMUSG00000001228,-0.366378517888845,0.175081659782901,Not Significant
ENSMUSG00000001229,-0.0090427433747278,0.980437773166555,Not Significant
ENSMUSG00000001240,0.0985036954060511,0.742816950910692,Not Significant
ENSMUSG00000001247,0.100377232843361,0.80650309964472,Not Significant
ENSMUSG00000001248,0.0280555142935283,0.946838137108304,Not Significant
ENSMUSG00000001249,0.470135433876615,0.697274271572606,Not Significant
ENSMUSG00000001260,0.0022322876807367,0.996499365183595,Not Significant
ENSMUSG00000001270,0.0196208784824123,0.964830334933751,Not Significant
ENSMUSG00000001280,0.0564792920131377,0.49621173303952,Not Significant
ENSMUSG00000001281,0.0156319470683381,0.984953646436819,Not Significant
ENSMUSG00000001285,-0.0232513176359869,0.942513313579575,Not Significant
ENSMUSG00000001288,0.0750474529659227,0.725019986962084,Not Significant
ENSMUSG00000001289,0.13039921348587,0.440686614037053,Not Significant
ENSMUSG00000001300,0.291738076786635,0.328917088197682,Not Significant
ENSMUSG00000001305,-0.0147762834955491,0.97231145415314,Not Significant
ENSMUSG00000001313,0.024761338236409,0.947740200787631,Not Significant
ENSMUSG00000001323,-0.0207362752773611,0.917543482206037,Not Significant
ENSMUSG00000001333,0.422545387389963,0.0809055050030757,Not Significant
ENSMUSG00000001334,0.261959211855181,0.456907849091062,Not Significant
ENSMUSG00000001348,0.253221823154859,0.74502886764093,Not Significant
ENSMUSG00000001349,0.602457009331066,0.699802020540247,Not Significant
ENSMUSG00000001366,-0.106220488742436,0.417616555949527,Not Significant
ENSMUSG00000001376,0.0060753873941264,0.980139165169309,Not Significant
ENSMUSG00000001380,0.0276599574226268,0.920605254122198,Not Significant
ENSMUSG00000001383,0.0065307405690987,0.980437773166555,Not Significant
ENSMUSG00000001403,-0.428260991063161,0.342616386187125,Not Significant
ENSMUSG00000001415,-0.0740081401063468,0.33273240687753,Not Significant
ENSMUSG00000001416,0.0043356783099958,0.987588342192058,Not Significant
ENSMUSG00000001418,0.011080296096408,0.976954565987108,Not Significant
ENSMUSG00000001419,-0.0336753780904992,0.913330478434962,Not Significant
ENSMUSG00000001420,0.122955241839087,0.829701205055233,Not Significant
ENSMUSG00000001424,0.0662133475723953,0.672108086768678,Not Significant
ENSMUSG00000001435,0.0391368346455892,0.930930557539259,Not Significant
ENSMUSG00000001436,0.0292202660820478,0.929757910081448,Not Significant
ENSMUSG00000001440,0.0182853879739329,0.935374067916852,Not Significant
ENSMUSG00000001441,-0.122781155783538,0.244227357024252,Not Significant
ENSMUSG00000001445,0.0490846178013807,0.770569009768772,Not Significant
ENSMUSG00000001467,0.0851635459745233,0.836927574219691,Not Significant
ENSMUSG00000001472,-0.0101812108952649,0.982437494294504,Not Significant
ENSMUSG00000001473,0.1926769665529,0.552787971421648,Not Significant
ENSMUSG00000001482,0.108163214585819,0.555214595397062,Not Significant
ENSMUSG00000001493,-0.386586097677822,0.433505137776114,Not Significant
ENSMUSG00000001494,-0.548355136043301,0.56792887386269,Not Significant
ENSMUSG00000001504,0.206702281708321,0.898654356199325,Not Significant
ENSMUSG00000001506,0.166236330493906,0.887910199529764,Not Significant
